Transaction ID,Date Time Served,Bar Name,Brand Name,Opening Balance,Purchase,Consumed,Closing Balance
TXN-12177,2024-01-17 20:15:00,Rooftop Bar,Remy Martin XO Cognac,2118.0,0.0,70.9,2047.1
TXN-12178,2024-01-18 23:45:00,Rooftop Bar,Remy Martin XO Cognac,2047.1,0.0,165.3,1881.8
TXN-12179,2024-01-19 20:45:00,Rooftop Bar,Remy Martin XO Cognac,1881.8,0.0,159.1,1722.7
TXN-12180,2024-01-20 21:30:00,Rooftop Bar,Remy Martin XO Cognac,1722.7,0.0,104.5,1618.2
TXN-12181,2024-01-21 23:00:00,Rooftop Bar,Remy Martin XO Cognac,1618.2,0.0,0.0,1618.2
TXN-12182,2024-01-22 21:00:00,Rooftop Bar,Remy Martin XO Cognac,1618.2,0.0,180.1,1438.1
TXN-12183,2024-01-23 20:45:00,Rooftop Bar,Remy Martin XO Cognac,1438.1,0.0,0.0,1438.1
TXN-12184,2024-01-24 21:45:00,Rooftop Bar,Remy Martin XO Cognac,1438.1,0.0,0.0,1438.1
TXN-12185,2024-01-25 21:00:00,Rooftop Bar,Remy Martin XO Cognac,1438.1,0.0,0.0,1438.1
TXN-12186,2024-01-26 21:00:00,Rooftop Bar,Remy Martin XO Cognac,1438.1,0.0,86.8,1351.3
TXN-12187,2024-01-27 23:00:00,Rooftop Bar,Remy Martin XO Cognac,1351.3,8400.0,175.4,9575.9
TXN-12188,2024-01-28 21:45:00,Rooftop Bar,Remy Martin XO Cognac,9575.9,0.0,208.7,9367.2
TXN-12189,2024-01-29 18:30:00,Rooftop Bar,Remy Martin XO Cognac,9367.2,0.0,116.4,9250.8
TXN-12190,2024-01-30 20:00:00,Rooftop Bar,Remy Martin XO Cognac,9250.8,0.0,72.5,9178.3
TXN-12191,2024-01-31 22:45:00,Rooftop Bar,Remy Martin XO Cognac,9178.3,0.0,102.2,9076.1
TXN-12192,2024-02-01 19:30:00,Rooftop Bar,Remy Martin XO Cognac,9076.1,0.0,0.0,9076.1
TXN-12193,2024-02-02 19:15:00,Rooftop Bar,Remy Martin XO Cognac,9076.1,0.0,275.0,8801.1
TXN-12194,2024-02-03 21:00:00,Rooftop Bar,Remy Martin XO Cognac,8801.1,0.0,225.7,8575.4
TXN-12195,2024-02-04 23:15:00,Rooftop Bar,Remy Martin XO Cognac,8575.4,0.0,54.6,8520.8
TXN-12196,2024-02-05 20:30:00,Rooftop Bar,Remy Martin XO Cognac,8520.8,0.0,52.1,8468.7
TXN-12197,2024-02-06 19:30:00,Rooftop Bar,Remy Martin XO Cognac,8468.7,0.0,0.0,8468.7
TXN-12198,2024-02-07 18:45:00,Rooftop Bar,Remy Martin XO Cognac,8468.7,0.0,98.5,8370.2
TXN-12199,2024-02-08 22:00:00,Rooftop Bar,Remy Martin XO Cognac,8370.2,0.0,0.0,8370.2
TXN-12200,2024-02-09 21:00:00,Rooftop Bar,Remy Martin XO Cognac,8370.2,0.0,143.4,8226.8
TXN-12201,2024-02-10 21:30:00,Rooftop Bar,Remy Martin XO Cognac,8226.8,0.0,195.9,8030.9
TXN-12202,2024-02-11 18:30:00,Rooftop Bar,Remy Martin XO Cognac,8030.9,0.0,0.0,8030.9
TXN-12203,2024-02-12 22:30:00,Rooftop Bar,Remy Martin XO Cognac,8030.9,0.0,0.0,8030.9
TXN-12204,2024-02-13 22:30:00,Rooftop Bar,Remy Martin XO Cognac,8030.9,0.0,0.0,8030.9
TXN-12205,2024-02-14 18:15:00,Rooftop Bar,Remy Martin XO Cognac,8030.9,0.0,88.4,7942.5
TXN-12206,2024-02-15 20:30:00,Rooftop Bar,Remy Martin XO Cognac,7942.5,0.0,104.0,7838.5
TXN-12207,2024-02-16 18:45:00,Rooftop Bar,Remy Martin XO Cognac,7838.5,0.0,303.4,7535.1
TXN-12208,2024-02-17 18:30:00,Rooftop Bar,Remy Martin XO Cognac,7535.1,0.0,68.2,7466.9
TXN-12209,2024-02-18 18:15:00,Rooftop Bar,Remy Martin XO Cognac,7466.9,0.0,101.5,7365.4
TXN-12210,2024-02-19 19:45:00,Rooftop Bar,Remy Martin XO Cognac,7365.4,0.0,0.0,7365.4
TXN-12211,2024-02-20 20:15:00,Rooftop Bar,Remy Martin XO Cognac,7365.4,0.0,282.4,7083.0
TXN-12212,2024-02-21 20:30:00,Rooftop Bar,Remy Martin XO Cognac,7083.0,0.0,215.4,6867.6
TXN-12213,2024-02-22 22:45:00,Rooftop Bar,Remy Martin XO Cognac,6867.6,0.0,0.0,6867.6
TXN-12214,2024-02-23 20:30:00,Rooftop Bar,Remy Martin XO Cognac,6867.6,0.0,88.7,6778.9
TXN-12215,2024-02-24 19:45:00,Rooftop Bar,Remy Martin XO Cognac,6778.9,0.0,129.1,6649.8
TXN-12216,2024-02-25 20:00:00,Rooftop Bar,Remy Martin XO Cognac,6649.8,0.0,47.5,6602.3
TXN-12217,2024-02-26 21:00:00,Rooftop Bar,Remy Martin XO Cognac,6602.3,0.0,290.2,6312.1
TXN-12218,2024-02-27 20:15:00,Rooftop Bar,Remy Martin XO Cognac,6312.1,0.0,0.0,6312.1
TXN-12219,2024-02-28 22:15:00,Rooftop Bar,Remy Martin XO Cognac,6312.1,0.0,176.9,6135.2
TXN-12220,2024-02-29 23:45:00,Rooftop Bar,Remy Martin XO Cognac,6135.2,0.0,175.1,5960.1
TXN-12221,2024-03-01 20:30:00,Rooftop Bar,Remy Martin XO Cognac,5960.1,0.0,160.3,5799.8
TXN-12222,2024-03-02 22:15:00,Rooftop Bar,Remy Martin XO Cognac,5799.8,0.0,187.6,5612.2
TXN-12223,2024-03-03 21:30:00,Rooftop Bar,Remy Martin XO Cognac,5612.2,0.0,99.3,5512.9
TXN-12224,2024-03-04 21:00:00,Rooftop Bar,Remy Martin XO Cognac,5512.9,0.0,76.2,5436.7
TXN-12225,2024-03-05 18:30:00,Rooftop Bar,Remy Martin XO Cognac,5436.7,0.0,64.6,5372.1
TXN-12226,2024-03-06 20:45:00,Rooftop Bar,Remy Martin XO Cognac,5372.1,0.0,0.0,5372.1
TXN-12227,2024-03-07 22:15:00,Rooftop Bar,Remy Martin XO Cognac,5372.1,0.0,83.4,5273.7
TXN-12228,2024-03-08 20:00:00,Rooftop Bar,Remy Martin XO Cognac,5288.7,0.0,175.6,5113.1
TXN-12229,2024-03-09 23:45:00,Rooftop Bar,Remy Martin XO Cognac,5113.1,0.0,307.7,4805.4
TXN-12230,2024-03-10 20:00:00,Rooftop Bar,Remy Martin XO Cognac,4805.4,0.0,0.0,4805.4
TXN-12231,2024-03-11 18:45:00,Rooftop Bar,Remy Martin XO Cognac,4805.4,0.0,0.0,4805.4
TXN-12232,2024-03-12 22:45:00,Rooftop Bar,Remy Martin XO Cognac,4805.4,0.0,50.1,4755.3
TXN-12233,2024-03-13 20:30:00,Rooftop Bar,Remy Martin XO Cognac,4755.3,0.0,0.0,4755.3
TXN-12234,2024-03-14 19:15:00,Rooftop Bar,Remy Martin XO Cognac,4755.3,0.0,0.0,4755.3
TXN-12235,2024-03-15 23:15:00,Rooftop Bar,Remy Martin XO Cognac,4755.3,0.0,94.3,4661.0
TXN-12236,2024-03-16 22:15:00,Rooftop Bar,Remy Martin XO Cognac,4661.0,0.0,146.1,4514.9
TXN-12237,2024-03-17 20:15:00,Rooftop Bar,Remy Martin XO Cognac,4514.9,0.0,143.6,4371.3
TXN-12238,2024-03-18 21:30:00,Rooftop Bar,Remy Martin XO Cognac,4371.3,0.0,82.7,4288.6
TXN-12239,2024-03-19 21:00:00,Rooftop Bar,Remy Martin XO Cognac,4288.6,0.0,0.0,4288.6
TXN-12240,2024-03-20 22:45:00,Rooftop Bar,Remy Martin XO Cognac,4288.6,0.0,0.0,4288.6
TXN-12241,2024-03-21 23:00:00,Rooftop Bar,Remy Martin XO Cognac,4288.6,0.0,0.0,4288.6
TXN-12242,2024-03-22 20:00:00,Rooftop Bar,Remy Martin XO Cognac,4288.6,0.0,241.7,4046.9
TXN-12243,2024-03-23 20:15:00,Rooftop Bar,Remy Martin XO Cognac,4046.9,0.0,157.5,3889.4
TXN-12244,2024-03-24 22:00:00,Rooftop Bar,Remy Martin XO Cognac,3889.4,0.0,194.4,3695.0
TXN-12245,2024-03-25 21:45:00,Rooftop Bar,Remy Martin XO Cognac,3695.0,0.0,201.4,3493.6
TXN-12246,2024-03-26 22:30:00,Rooftop Bar,Remy Martin XO Cognac,3493.6,0.0,113.4,3380.2
TXN-12247,2024-03-27 21:30:00,Rooftop Bar,Remy Martin XO Cognac,3380.2,0.0,244.9,3135.3
TXN-12248,2024-03-28 19:30:00,Rooftop Bar,Remy Martin XO Cognac,3135.3,0.0,0.0,3135.3
TXN-12249,2024-03-29 21:00:00,Rooftop Bar,Remy Martin XO Cognac,3135.3,0.0,154.5,2980.8
TXN-12250,2024-03-30 19:30:00,Rooftop Bar,Remy Martin XO Cognac,2980.8,0.0,60.6,2920.2
TXN-12251,2024-03-31 18:30:00,Rooftop Bar,Remy Martin XO Cognac,2920.2,0.0,0.0,2920.2
TXN-12252,2024-04-01 22:15:00,Rooftop Bar,Remy Martin XO Cognac,2920.2,0.0,0.0,2920.2
TXN-12253,2024-04-02 23:45:00,Rooftop Bar,Remy Martin XO Cognac,2920.2,0.0,291.7,2628.5
TXN-12254,2024-04-03 23:15:00,Rooftop Bar,Remy Martin XO Cognac,2628.5,0.0,71.5,2557.0
TXN-12255,2024-04-04 19:00:00,Rooftop Bar,Remy Martin XO Cognac,2557.0,0.0,81.2,2475.8
TXN-12256,2024-04-05 20:15:00,Rooftop Bar,Remy Martin XO Cognac,2475.8,0.0,111.9,2363.9
TXN-12257,2024-04-06 21:15:00,Rooftop Bar,Remy Martin XO Cognac,2363.9,0.0,218.9,2145.0
TXN-12258,2024-04-07 18:30:00,Rooftop Bar,Remy Martin XO Cognac,2145.0,0.0,0.0,2145.0
TXN-12259,2024-04-08 23:15:00,Rooftop Bar,Remy Martin XO Cognac,2145.0,0.0,172.7,1972.3
TXN-12260,2024-04-09 19:30:00,Rooftop Bar,Remy Martin XO Cognac,1972.3,0.0,127.2,1845.1
TXN-12261,2024-04-10 22:30:00,Rooftop Bar,Remy Martin XO Cognac,1845.1,0.0,0.0,1845.1
TXN-12262,2024-04-11 21:30:00,Rooftop Bar,Remy Martin XO Cognac,1845.1,0.0,0.0,1845.1
TXN-12263,2024-04-12 20:00:00,Rooftop Bar,Remy Martin XO Cognac,1845.1,0.0,121.5,1723.6
TXN-12264,2024-04-13 21:00:00,Rooftop Bar,Remy Martin XO Cognac,1723.6,0.0,211.2,1512.4
TXN-12265,2024-04-14 22:00:00,Rooftop Bar,Remy Martin XO Cognac,1512.4,0.0,0.0,1512.4
TXN-12266,2024-04-15 21:45:00,Rooftop Bar,Remy Martin XO Cognac,1512.4,0.0,0.0,1512.4
TXN-12267,2024-04-16 22:00:00,Rooftop Bar,Remy Martin XO Cognac,1512.4,0.0,151.8,1360.6
TXN-12268,2024-04-17 18:45:00,Rooftop Bar,Remy Martin XO Cognac,1360.6,8400.0,0.0,9760.6
TXN-12269,2024-04-18 19:15:00,Rooftop Bar,Remy Martin XO Cognac,9760.6,0.0,0.0,9760.6
TXN-12270,2024-04-19 18:15:00,Rooftop Bar,Remy Martin XO Cognac,9760.6,0.0,318.0,9442.6
TXN-12271,2024-04-20 19:00:00,Rooftop Bar,Remy Martin XO Cognac,9442.6,0.0,301.0,9141.6
TXN-12272,2024-04-21 21:00:00,Rooftop Bar,Remy Martin XO Cognac,9141.6,0.0,163.0,8978.6
TXN-12273,2024-04-22 23:15:00,Rooftop Bar,Remy Martin XO Cognac,8978.6,0.0,122.3,8856.3
TXN-12274,2024-04-23 22:45:00,Rooftop Bar,Remy Martin XO Cognac,8856.3,0.0,0.0,8856.3
TXN-12275,2024-04-24 19:30:00,Rooftop Bar,Remy Martin XO Cognac,8856.3,0.0,0.0,8856.3
TXN-12276,2024-04-25 19:00:00,Rooftop Bar,Remy Martin XO Cognac,8856.3,0.0,0.0,8856.3
TXN-12277,2024-04-26 18:45:00,Rooftop Bar,Remy Martin XO Cognac,8856.3,0.0,245.2,8611.1
TXN-12278,2024-04-27 19:30:00,Rooftop Bar,Remy Martin XO Cognac,8611.1,0.0,131.9,8479.2
TXN-12279,2024-04-28 19:00:00,Rooftop Bar,Remy Martin XO Cognac,8479.2,0.0,122.3,8356.9
TXN-12280,2024-04-29 23:15:00,Rooftop Bar,Remy Martin XO Cognac,8356.9,0.0,154.6,8202.3
TXN-12281,2024-04-30 18:45:00,Rooftop Bar,Remy Martin XO Cognac,8202.3,0.0,0.0,8202.3
TXN-12282,2024-05-01 19:30:00,Rooftop Bar,Remy Martin XO Cognac,8202.3,0.0,102.4,8099.9
TXN-12283,2024-05-02 23:00:00,Rooftop Bar,Remy Martin XO Cognac,8099.9,0.0,157.4,7942.5
TXN-12284,2024-05-03 18:00:00,Rooftop Bar,Remy Martin XO Cognac,7942.5,0.0,108.9,7833.6
TXN-12285,2024-05-04 23:00:00,Rooftop Bar,Remy Martin XO Cognac,7833.6,0.0,173.3,7660.3
TXN-12286,2024-05-05 23:00:00,Rooftop Bar,Remy Martin XO Cognac,7660.3,0.0,92.5,7567.8
TXN-12287,2024-05-06 22:15:00,Rooftop Bar,Remy Martin XO Cognac,7567.8,0.0,0.0,7567.8
TXN-12288,2024-05-07 19:15:00,Rooftop Bar,Remy Martin XO Cognac,7567.8,0.0,114.7,7453.1
TXN-12289,2024-05-08 23:30:00,Rooftop Bar,Remy Martin XO Cognac,7453.1,0.0,208.9,7244.2
TXN-12290,2024-05-09 18:30:00,Rooftop Bar,Remy Martin XO Cognac,7244.2,0.0,0.0,7244.2
TXN-12291,2024-05-10 20:45:00,Rooftop Bar,Remy Martin XO Cognac,7244.2,0.0,271.9,6972.3
TXN-12292,2024-05-11 19:45:00,Rooftop Bar,Remy Martin XO Cognac,6972.3,0.0,182.2,6790.1
TXN-12293,2024-05-12 20:00:00,Rooftop Bar,Remy Martin XO Cognac,6790.1,0.0,0.0,6790.1
TXN-12294,2024-05-13 23:30:00,Rooftop Bar,Remy Martin XO Cognac,6790.1,0.0,270.6,6519.5
TXN-12295,2024-05-14 23:30:00,Rooftop Bar,Remy Martin XO Cognac,6519.5,0.0,0.0,6519.5
TXN-12296,2024-05-15 21:15:00,Rooftop Bar,Remy Martin XO Cognac,6519.5,0.0,126.6,6392.9
TXN-12297,2024-05-16 21:00:00,Rooftop Bar,Remy Martin XO Cognac,6392.9,0.0,0.0,6392.9
TXN-12298,2024-05-17 22:45:00,Rooftop Bar,Remy Martin XO Cognac,6392.9,0.0,96.6,6296.3
TXN-12299,2024-05-18 18:30:00,Rooftop Bar,Remy Martin XO Cognac,6296.3,0.0,111.4,6184.9
TXN-12300,2024-05-19 21:00:00,Rooftop Bar,Remy Martin XO Cognac,6184.9,0.0,0.0,6184.9
TXN-12301,2024-05-20 21:15:00,Rooftop Bar,Remy Martin XO Cognac,6184.9,0.0,85.0,6099.9
TXN-12302,2024-05-21 23:15:00,Rooftop Bar,Remy Martin XO Cognac,6099.9,0.0,0.0,6099.9
TXN-12303,2024-05-22 22:00:00,Rooftop Bar,Remy Martin XO Cognac,6099.9,0.0,0.0,6099.9
TXN-12304,2024-05-23 23:30:00,Rooftop Bar,Remy Martin XO Cognac,6099.9,0.0,48.0,6051.9
TXN-12305,2024-05-24 22:15:00,Rooftop Bar,Remy Martin XO Cognac,6051.9,0.0,222.2,5829.7
TXN-12306,2024-05-25 18:30:00,Rooftop Bar,Remy Martin XO Cognac,5829.7,0.0,160.9,5668.8
TXN-12307,2024-05-26 22:00:00,Rooftop Bar,Remy Martin XO Cognac,5668.8,0.0,147.9,5520.9
TXN-12308,2024-05-27 21:15:00,Rooftop Bar,Remy Martin XO Cognac,5520.9,0.0,151.2,5369.7
TXN-12309,2024-05-28 19:00:00,Rooftop Bar,Remy Martin XO Cognac,5369.7,0.0,44.5,5325.2
TXN-12310,2024-05-29 20:30:00,Rooftop Bar,Remy Martin XO Cognac,5325.2,0.0,0.0,5325.2
TXN-12311,2024-05-30 19:30:00,Rooftop Bar,Remy Martin XO Cognac,5325.2,0.0,0.0,5325.2
TXN-12312,2024-05-31 23:30:00,Rooftop Bar,Remy Martin XO Cognac,5325.2,0.0,91.9,5233.3
TXN-12313,2024-06-01 18:00:00,Rooftop Bar,Remy Martin XO Cognac,5233.3,0.0,61.2,5172.1
TXN-12314,2024-06-02 22:30:00,Rooftop Bar,Remy Martin XO Cognac,5172.1,0.0,141.3,5030.8
TXN-12315,2024-06-03 22:30:00,Rooftop Bar,Remy Martin XO Cognac,5030.8,0.0,228.0,4802.8
TXN-12316,2024-06-04 20:45:00,Rooftop Bar,Remy Martin XO Cognac,4802.8,0.0,0.0,4802.8
TXN-12317,2024-06-05 23:15:00,Rooftop Bar,Remy Martin XO Cognac,4802.8,0.0,198.8,4604.0
TXN-12318,2024-06-06 19:45:00,Rooftop Bar,Remy Martin XO Cognac,4604.0,0.0,0.0,4604.0
TXN-12319,2024-06-07 20:15:00,Rooftop Bar,Remy Martin XO Cognac,4604.0,0.0,269.3,4334.7
TXN-12320,2024-06-08 21:30:00,Rooftop Bar,Remy Martin XO Cognac,4334.7,0.0,209.4,4125.3
TXN-12321,2024-06-09 21:00:00,Rooftop Bar,Remy Martin XO Cognac,4125.3,0.0,0.0,4125.3
TXN-12322,2024-06-10 22:15:00,Rooftop Bar,Remy Martin XO Cognac,4125.3,0.0,52.0,4073.3
TXN-12323,2024-06-11 19:30:00,Rooftop Bar,Remy Martin XO Cognac,4073.3,0.0,231.5,3841.8
TXN-12324,2024-06-12 22:00:00,Rooftop Bar,Remy Martin XO Cognac,3841.8,0.0,0.0,3841.8
TXN-12325,2024-06-13 20:30:00,Rooftop Bar,Remy Martin XO Cognac,3841.8,0.0,0.0,3841.8
TXN-12326,2024-06-14 22:15:00,Rooftop Bar,Remy Martin XO Cognac,3841.8,0.0,213.1,3628.7
TXN-12327,2024-06-15 21:30:00,Rooftop Bar,Remy Martin XO Cognac,3628.7,0.0,215.0,3413.7
TXN-12328,2024-06-16 22:00:00,Rooftop Bar,Remy Martin XO Cognac,3413.7,0.0,242.5,3171.2
TXN-12329,2024-06-17 22:45:00,Rooftop Bar,Remy Martin XO Cognac,3171.2,0.0,107.5,3063.7
TXN-12330,2024-06-18 22:45:00,Rooftop Bar,Remy Martin XO Cognac,3063.7,0.0,280.0,2783.7
TXN-12331,2024-06-19 20:30:00,Rooftop Bar,Remy Martin XO Cognac,2783.7,0.0,0.0,2783.7
TXN-12332,2024-06-20 19:00:00,Rooftop Bar,Remy Martin XO Cognac,2783.7,0.0,170.5,2613.2
TXN-12333,2024-06-21 20:15:00,Rooftop Bar,Remy Martin XO Cognac,2613.2,0.0,268.6,2344.6
TXN-12334,2024-06-22 19:45:00,Rooftop Bar,Remy Martin XO Cognac,2344.6,0.0,157.7,2186.9
TXN-12335,2024-06-23 18:15:00,Rooftop Bar,Remy Martin XO Cognac,2186.9,0.0,0.0,2186.9
TXN-12336,2024-06-24 22:15:00,Rooftop Bar,Remy Martin XO Cognac,2186.9,0.0,0.0,2186.9
TXN-12337,2024-06-25 21:00:00,Rooftop Bar,Remy Martin XO Cognac,2186.9,0.0,0.0,2186.9
TXN-12338,2024-06-26 23:15:00,Rooftop Bar,Remy Martin XO Cognac,2186.9,0.0,182.2,2004.7
TXN-12339,2024-06-27 21:45:00,Rooftop Bar,Remy Martin XO Cognac,2004.7,0.0,108.7,1896.0
TXN-12340,2024-06-28 18:15:00,Rooftop Bar,Remy Martin XO Cognac,1896.0,0.0,275.2,1620.8
TXN-12341,2024-01-01 19:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,6300.0,0.0,76.8,6223.2
TXN-12342,2024-01-02 23:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,6223.2,0.0,129.8,6093.4
TXN-12343,2024-01-03 21:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,6093.4,0.0,59.0,6034.4
TXN-12344,2024-01-04 23:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,6034.4,0.0,21.6,6012.8
TXN-12345,2024-01-05 18:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,6012.8,0.0,91.8,5921.0
TXN-12346,2024-01-06 18:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,5921.0,0.0,0.0,5921.0
TXN-12347,2024-01-07 22:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,5921.0,0.0,0.0,5921.0
TXN-12348,2024-01-08 23:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5921.0,0.0,136.8,5784.2
TXN-12349,2024-01-09 23:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,5784.2,0.0,0.0,5784.2
TXN-12350,2024-01-10 23:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,5784.2,0.0,53.1,5731.1
TXN-12351,2024-01-11 20:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5731.1,0.0,0.0,5731.1
TXN-12352,2024-01-12 20:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5731.1,0.0,105.0,5626.1
TXN-12353,2024-01-13 23:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5626.1,0.0,0.0,5626.1
TXN-12354,2024-01-14 23:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,5626.1,0.0,25.9,5600.2
TXN-12355,2024-01-15 18:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,5600.2,0.0,75.3,5524.9
TXN-12356,2024-01-16 22:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,5524.9,0.0,5.3,5519.6
TXN-12357,2024-01-17 22:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,5519.6,0.0,0.0,5519.6
TXN-12358,2024-01-18 23:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5519.6,0.0,0.0,5519.6
TXN-12359,2024-01-19 19:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5519.6,0.0,187.9,5331.7
TXN-12360,2024-01-20 21:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5331.7,0.0,79.4,5252.3
TXN-12361,2024-01-21 19:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,5252.3,0.0,61.5,5190.8
TXN-12362,2024-01-22 22:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,5190.8,0.0,20.5,5170.3
TXN-12363,2024-01-23 23:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5170.3,0.0,0.0,5170.3
TXN-12364,2024-01-24 20:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,5170.3,0.0,41.2,5129.1
TXN-12365,2024-01-25 22:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5129.1,0.0,0.0,5129.1
TXN-12366,2024-01-26 22:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5129.1,0.0,78.2,5050.9
TXN-12367,2024-01-27 20:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,5050.9,0.0,0.0,5050.9
TXN-12368,2024-01-28 18:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,5050.9,0.0,23.8,5027.1
TXN-12369,2024-01-29 23:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,5027.1,0.0,0.0,5027.1
TXN-12370,2024-01-30 19:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,5027.1,0.0,32.9,4994.2
TXN-12371,2024-01-31 18:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4994.2,0.0,133.3,4860.9
TXN-12372,2024-02-01 22:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,4860.9,0.0,0.0,4860.9
TXN-12373,2024-02-02 18:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4860.9,0.0,119.0,4741.9
TXN-12374,2024-02-03 20:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4741.9,0.0,59.1,4682.8
TXN-12375,2024-02-04 21:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,4682.8,0.0,0.0,4682.8
TXN-12376,2024-02-05 22:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4682.8,0.0,0.0,4682.8
TXN-12377,2024-02-06 22:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,4682.8,0.0,0.0,4682.8
TXN-12378,2024-02-07 21:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,4682.8,0.0,0.0,4667.8
TXN-12379,2024-02-08 22:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,4682.8,0.0,62.7,4620.1
TXN-12380,2024-02-09 21:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,4620.1,0.0,77.9,4542.2
TXN-12381,2024-02-10 22:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4542.2,0.0,63.6,4478.6
TXN-12382,2024-02-11 21:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,4478.6,0.0,0.0,4478.6
TXN-12383,2024-02-12 18:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,4478.6,0.0,79.3,4399.3
TXN-12384,2024-02-13 22:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,4399.3,0.0,11.0,4388.3
TXN-12385,2024-02-14 21:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4388.3,0.0,18.2,4355.1
TXN-12386,2024-02-15 21:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,4370.1,0.0,122.1,4248.0
TXN-12387,2024-02-16 22:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4248.0,0.0,71.7,4176.3
TXN-12388,2024-02-17 21:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4176.3,0.0,39.7,4136.6
TXN-12389,2024-02-18 19:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,4136.6,0.0,0.9,4135.7
TXN-12390,2024-02-19 21:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,4135.7,0.0,0.0,4135.7
TXN-12391,2024-02-20 18:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,4135.7,0.0,102.1,4033.6
TXN-12392,2024-02-21 21:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,4033.6,0.0,77.9,3955.7
TXN-12393,2024-02-22 19:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,3955.7,0.0,0.0,3955.7
TXN-12394,2024-02-23 20:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,3955.7,0.0,130.6,3825.1
TXN-12395,2024-02-24 23:45:00,Rooftop Bar,Chartreuse Herbal Liqueur,3825.1,0.0,105.4,3719.7
TXN-12396,2024-02-25 22:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,3719.7,0.0,0.0,3719.7
TXN-12397,2024-02-26 23:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,3719.7,0.0,0.0,3719.7
TXN-12398,2024-02-27 21:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,3719.7,0.0,0.0,3719.7
TXN-12399,2024-02-28 21:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,3719.7,0.0,0.0,3719.7
TXN-12400,2024-02-29 22:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,3719.7,0.0,117.0,3602.7
TXN-12401,2024-03-01 22:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,3602.7,0.0,111.3,3491.4
TXN-12402,2024-03-02 23:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,3491.4,0.0,16.3,3475.1
TXN-12403,2024-03-03 22:15:00,Rooftop Bar,Chartreuse Herbal Liqueur,3475.1,0.0,55.2,3419.9
TXN-12404,2024-03-04 20:00:00,Rooftop Bar,Chartreuse Herbal Liqueur,3419.9,0.0,18.3,3401.6
TXN-12405,2024-03-05 18:30:00,Rooftop Bar,Chartreuse Herbal Liqueur,3401.6,0.0,0.0,3401.6
